# X Y
0,10556; 0,99567
0,10000; 0,92641
0,09444; 0,83117
0,09444; 0,73593
0,10000; 0,63203
0,10000; 0,53680
0,10000; 0,45022
0,10556; 0,34632
0,10556; 0,27273
0,10556; 0,16883
0,10000; 0,07792
0,23333; 0,06926
0,33889; 0,06926
0,42778; 0,06926
0,56667; 0,06061
0,68889; 0,06494
0,77778; 0,06926
1,53333; 0,92641
1,38889; 0,91775
1,23333; 0,85714
1,13889; 0,75758
1,07222; 0,65801
1,03889; 0,55411
1,03889; 0,43290
1,07222; 0,30303
1,14444; 0,20346
1,27222; 0,11688
1,42222; 0,09091
1,59444; 0,08225
1,76667; 0,12987
1,88889; 0,19481
1,97222; 0,29870
2,01667; 0,41991
2,02778; 0,53247
1,98889; 0,67965
1,89444; 0,79221
1,77778; 0,87013
1,65000; 0,92208
3,33333; 0,77489
3,23889; 0,84416
3,13333; 0,90476
3,00000; 0,92641
2,82778; 0,93074
2,66667; 0,88312
2,57222; 0,80087
2,50556; 0,69697
2,46111; 0,56277
2,46111; 0,43723
2,47222; 0,31169
2,55000; 0,19913
2,65556; 0,12554
2,77778; 0,08225
2,96111; 0,06494
3,13889; 0,07359
3,26111; 0,15584
3,32778; 0,27706
3,35556; 0,37662
3,36111; 0,45022
3,24444; 0,45022
3,10000; 0,45455
2,99444; 0,45887
4,28333; 0,92641
4,11667; 0,91775
3,97222; 0,87446
3,87778; 0,80087
3,80000; 0,70130
3,77778; 0,58442
3,78333; 0,46753
3,79444; 0,34199
3,85000; 0,24675
3,93333; 0,17316
4,05000; 0,10390
4,18333; 0,07359
4,31667; 0,07359
4,48333; 0,09957
4,61667; 0,15584
4,71111; 0,25108
4,75556; 0,37229
4,77778; 0,51515
4,75556; 0,64935
4,66667; 0,79654
4,52222; 0,89177
4,40556; 0,93506
