# X Y
0,07746; 0,02239
0,07746; 0,11194
0,07746; 0,21642
0,07746; 0,31343
0,07746; 0,41791
0,07746; 0,51493
0,08451; 0,61194
0,09155; 0,71642
0,09155; 0,81343
0,09155; 0,90299
0,09859; 0,99254
0,16901; 0,87313
0,20423; 0,76866
0,24648; 0,67164
0,28873; 0,56716
0,33099; 0,44030
0,38732; 0,34328
0,42958; 0,23881
0,47183; 0,11940
0,54225; 0,20896
0,59155; 0,32836
0,63380; 0,44776
0,67606; 0,55224
0,73944; 0,67164
0,78873; 0,76866
0,83099; 0,86567
0,88028; 0,96269
0,88028; 0,84328
0,88732; 0,73134
0,89437; 0,61940
0,89437; 0,51493
0,89437; 0,39552
0,89437; 0,27612
0,89437; 0,15672
0,89437; 0,05224
0,89437; 0,01493
1,21831; 0,01493
1,21831; 0,08209
1,21831; 0,19403
1,21831; 0,29851
1,21831; 0,41791
1,21831; 0,52985
1,21831; 0,63433
1,21831; 0,69881
1,22535; 0,93284
1,54225; 0,96269
1,55634; 0,84328
1,56338; 0,70896
1,56338; 0,56716
1,56338; 0,43284
1,56338; 0,30597
1,55634; 0,17910
1,54930; 0,04478
1,84507; 0,03731
1,85211; 0,12687
1,85211; 0,22388
1,85211; 0,31343
1,85211; 0,44776
1,85915; 0,55970
1,85915; 0,69403
1,85915; 0,79104
1,86620; 0,89552
1,86620; 0,97015
1,92958; 0,41045
2,00704; 0,42537
2,08451; 0,36567
2,14789; 0,27612
2,19718; 0,18657
2,26761; 0,08955
2,30282; 0,02985
2,08451; 0,48507
2,18310; 0,58209
2,25352; 0,65672
2,30986; 0,74627
2,53521; 0,74627
2,57746; 0,64925
2,61972; 0,51493
2,65493; 0,39552
2,68310; 0,27612
2,73239; 0,15672
2,76761; 0,05224
2,74648; -0,02985
2,71127; -0,12687
2,64085; -0,15672
2,52817; -0,18657
2,82394; 0,11194
2,84507; 0,20896
2,89437; 0,33582
2,92958; 0,46269
2,97183; 0,56716
3,00000; 0,64925
3,02817; 0,74627
3,80282; 1,00000
3,81690; 0,86567
3,86620; 0,72388
3,90845; 0,58955
3,94366; 0,45522
3,97183; 0,32090
4,01408; 0,19403
4,04225; 0,06716
4,11268; 0,18657
4,12676; 0,30597
4,16901; 0,43284
4,19718; 0,54478
4,23239; 0,68657
4,28873; 0,80597
4,31690; 0,94776
4,37324; 0,80597
4,40845; 0,70896
4,44366; 0,58209
4,47183; 0,45522
4,51408; 0,35075
4,54930; 0,22388
4,58451; 0,09701
4,62676; 0,17910
4,66197; 0,29851
4,69718; 0,41791
4,72535; 0,52239
4,76056; 0,65672
4,77465; 0,76866
4,81690; 0,89552
4,83099; 0,97015
5,04225; 0,58955
5,11268; 0,67164
5,21831; 0,68657
5,31690; 0,68657
5,39437; 0,62687
5,43662; 0,53731
5,44366; 0,39552
5,43662; 0,29851
5,43662; 0,17164
5,43662; 0,05970
5,31690; 0,12164
5,19718; 0,08955
5,07746; 0,10448
5,00704; 0,21642
5,04225; 0,32836
5,15493; 0,35821
5,26761; 0,37313
5,35211; 0,37313
5,70423; 0,74627
5,72535; 0,62687
5,78169; 0,50000
5,82394; 0,38806
5,87324; 0,26119
5,92958; 0,14179
5,96479; 0,04478
5,95070; -0,05224
5,89437; -0,12687
5,80986; -0,17910
5,70423; -0,18657
6,02817; 0,12687
6,06338; 0,23881
6,08451; 0,37313
6,13380; 0,50000
6,16901; 0,62687
6,21127; 0,76119
7,03521; 0,04478
7,03521; 0,16418
7,02817; 0,27612
7,02817; 0,41045
7,02817; 0,56716
7,02817; 0,67910
7,02817; 0,71642
7,09155; 0,56716
7,16901; 0,64179
7,27465; 0,68657
7,38732; 0,64925
7,45070; 0,54478
7,47183; 0,37313
7,47183; 0,25373
7,46479; 0,15672
7,46479; 0,02985
7,55634; 0,60448
7,66197; 0,67910
7,76761; 0,66418
7,84507; 0,57463
7,84507; 0,45522
7,84507; 0,32836
7,85211; 0,20149
7,85915; 0,11940
7,85211; 0,02985
8,18310; 0,61194
8,28169; 0,67164
8,38028; 0,68657
8,48592; 0,67164
8,56338; 0,58209
8,58451; 0,47761
8,58451; 0,33582
8,58451; 0,21642
8,58451; 0,13433
8,58451; 0,06716
8,47183; 0,12687
8,36620; 0,09701
8,25352; 0,09701
8,17606; 0,17910
8,17606; 0,29104
8,27465; 0,38060
8,39437; 0,41045
8,52113; 0,41045
9,30282; 0,58209
9,21127; 0,65672
9,09155; 0,67910
8,97183; 0,64179
8,90845; 0,54478
8,94366; 0,43284
9,04930; 0,41045
9,16197; 0,36567
9,26761; 0,32090
9,30282; 0,19403
9,21831; 0,11194
9,11268; 0,05224
8,99296; 0,07463
8,92254; 0,11194
8,89437; 0,20896
9,96479; 0,58209
9,89437; 0,64179
9,79577; 0,67164
9,68310; 0,67164
9,60563; 0,58955
9,60563; 0,47015
9,69718; 0,41045
9,82394; 0,38060
9,90845; 0,32836
9,95775; 0,22388
9,90845; 0,11940
9,79577; 0,04478
9,65493; 0,09701
9,55634; 0,18657
10,82394; -0,17910
10,82394; -0,05970
10,82394; 0,08209
10,82394; 0,23134
10,82394; 0,33582
10,82394; 0,47015
10,82394; 0,60448
10,82394; 0,73881
10,92254; 0,60448
11,04930; 0,67164
11,16197; 0,67164
11,26056; 0,60448
11,30282; 0,46269
11,30282; 0,31343
11,29577; 0,18657
11,20423; 0,11194
11,09155; 0,09701
10,97183; 0,14179
10,90141; 0,20149
11,64085; 0,05970
11,63380; 0,17164
11,63380; 0,29851
11,63380; 0,41045
11,62676; 0,53731
11,62676; 0,64925
11,62676; 0,73881
11,71127; 0,60194
11,80282; 0,67164
11,84507; 0,68657
12,27465; 0,67910
12,39437; 0,65672
12,49296; 0,56716
12,52113; 0,44776
12,51408; 0,31343
12,48592; 0,19403
12,41549; 0,11940
12,28169; 0,08955
12,18310; 0,12687
12,09155; 0,20149
12,04930; 0,32836
12,04930; 0,43284
12,07042; 0,56716
12,17606; 0,64925
12,85915; 0,05970
12,85915; 0,17164
12,85915; 0,28358
12,85915; 0,41791
12,85915; 0,55970
12,85915; 0,67910
12,85915; 0,79851
12,91549; 0,90552
13,02113; 0,94776
13,06338; 0,94776
12,94366; 0,67910
13,01408; 0,67910
12,76761; 0,67910
12,72535; 0,67910
13,30986; 0,93284
13,30282; 0,70134
13,30282; 0,64179
13,30282; 0,52985
13,30282; 0,42537
13,30282; 0,32836
13,29577; 0,22388
13,29577; 0,11940
13,29577; 0,02239
13,63380; 0,02985
13,63380; 0,10448
13,62676; 0,21642
13,61972; 0,34328
13,61972; 0,47015
13,61972; 0,60448
13,61972; 0,73134
13,61972; 0,86567
13,62676; 0,97015
14,39437; 0,18657
14,32394; 0,11194
14,21127; 0,08955
14,09155; 0,09701
14,00000; 0,14925
13,95070; 0,26119
13,92958; 0,37313
13,95775; 0,51493
14,01408; 0,62687
14,10563; 0,69403
14,22535; 0,68657
14,33099; 0,62687
14,37324; 0,51493
14,40141; 0,45522
14,30282; 0,42537
14,20423; 0,43284
14,11972; 0,43284
14,01408; 0,43284
